BCCmagmom_arithmetic_average,NdUnfilled_arithmetic_average,num_electron,NdUnfilled_composition_average,heusler type_0,AtomicRadii_min_value,BCCmagmom_composition_average,GSmagmom_composition_average,Group_composition_average,Column_composition_average,heusler type_2,NUnfilled_composition_average,MendeleevNumber_composition_average,phi_composition_average,GSenergy_pa_max_value,GSenergy_pa_min_value,ElectronAffinity_composition_average,n_ws^third_composition_average,Electronegativity_composition_average,valence_composition_average,ICSDVolume_min_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,Polarizability_composition_average,phi_difference
0.9764119000000001,3.0,19,3.0,0.0,1.24,0.9764119000000001,0.703657640229885,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.0,4.6433333333333335,-8.28548436,-8.28548436,48.0,1.5833333333333337,1.7966666666666666,5.666666666666668,11.7,-7.3073630517799995,-7.144753336666668,7.88,0.4799999999999995
0.9764119000000001,3.0,19,3.0,0.0,1.24,0.9764119000000001,0.703657640229885,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.33333333333333,4.510000000000002,-8.28548436,-8.28548436,48.33333333333334,1.54,1.78,5.666666666666668,11.7,-7.089032233446669,-7.016940186666668,8.286666666666667,0.7799999999999994
0.9764119000000001,3.0,20,3.0,0.0,1.24,0.9764119000000001,0.703657640229885,10.0,10.0,0.0,4.0,63.33333333333333,4.976666666666667,-8.28548436,-8.28548436,31.9,1.6766666666666667,1.856666666666667,6.000000000000001,11.7,-7.56885288428,-7.279643773333333,7.1433333333333335,1.0999999999999996
0.9764119000000001,3.0,20,3.0,0.0,1.24,0.9764119000000001,0.703657640229885,10.0,10.0,0.0,4.0,63.66666666666666,4.726666666666667,-8.28548436,-8.28548436,33.66666666666667,1.606666666666667,1.8533333333333333,6.000000000000001,11.7,-7.318979575113333,-7.1236197033333335,7.37,0.4799999999999995
0.9764119000000001,3.0,20,3.0,0.0,1.24,0.9764119000000001,0.703657640229885,10.0,10.0,0.0,4.0,64.0,4.593333333333334,-8.28548436,-8.28548436,41.66666666666666,1.5466666666666666,1.81,6.000000000000001,11.7,-7.14113731678,-7.015270083333332,8.133333333333333,0.5299999999999994
1.0553313999999998,2.0,19,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,9.666666666666666,9.666666666666666,0.0,4.333333333333333,61.0,4.6866666666666665,-8.28548436,-8.28548436,31.0,1.643333333333333,1.7566666666666668,5.0,11.7,-6.772130613333332,-6.7403852833333335,7.866666666666667,0.7299999999999995
1.0553313999999998,2.0,19,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,9.666666666666666,9.666666666666666,0.0,4.333333333333333,61.33333333333333,4.653333333333333,-8.28548436,-8.28548436,25.666666666666664,1.6166666666666667,1.8233333333333333,5.0,11.7,-6.527741340833334,-6.51645316,8.306666666666667,0.8300000000000001
1.0553313999999998,2.0,19,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,9.666666666666666,9.666666666666666,0.0,4.333333333333333,61.66666666666666,4.586666666666667,-8.28548436,-8.28548436,25.666666666666664,1.5699999999999998,1.8133333333333332,5.0,11.7,-6.4125902266666674,-6.40829128,8.816666666666666,1.0299999999999998
1.0553313999999998,2.0,20,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,10.0,10.0,0.0,4.0,62.66666666666666,4.8533333333333335,-8.28548436,-8.28548436,60.53333333333333,1.68,1.8533333333333333,5.333333333333333,11.7,-7.331962241666668,-7.157659703333334,7.443333333333333,0.22999999999999954
1.0553313999999998,2.0,20,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,10.0,10.0,0.0,4.0,63.0,4.803333333333333,-8.28548436,-8.28548436,56.0,1.6366666666666667,1.89,5.333333333333333,11.7,-7.062336088333334,-6.94977787,7.546666666666668,0.3799999999999999
1.0553313999999998,2.0,20,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,10.0,10.0,0.0,4.0,63.33333333333333,4.67,-8.28548436,-8.28548436,56.33333333333334,1.5933333333333333,1.8733333333333333,5.333333333333333,11.7,-6.84400527,-6.82196472,7.953333333333332,0.7799999999999994
1.0553313999999998,2.0,21,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,10.333333333333332,10.333333333333332,0.0,3.6666666666666665,64.33333333333333,5.136666666666667,-8.28548436,-8.28548436,39.90000000000001,1.73,1.95,5.666666666666668,11.7,-7.3238259208333325,-7.084668306666668,6.8100000000000005,0.6200000000000001
1.0553313999999998,2.0,21,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,10.333333333333332,10.333333333333332,0.0,3.6666666666666665,64.66666666666666,4.886666666666667,-8.28548436,-8.28548436,41.66666666666667,1.66,1.9466666666666668,5.666666666666668,11.7,-7.073952611666668,-6.928644236666668,7.036666666666667,0.1299999999999999
1.0553313999999998,2.0,21,2.6666666666666665,0.0,1.2409999999999999,1.4071085333333333,1.4071085333333333,10.333333333333332,10.333333333333332,0.0,3.6666666666666665,65.0,4.753333333333334,-8.28548436,-8.28548436,49.66666666666666,1.6,1.903333333333333,5.666666666666668,11.7,-6.8961103533333326,-6.820294616666668,7.800000000000002,0.5299999999999994
0.7250766666666667,2.0,21,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.333333333333332,10.333333333333332,0.0,3.666666666666667,63.0,4.776666666666667,-8.28548436,-8.28548436,60.0,1.6366666666666667,1.7833333333333332,4.0,10.8,-5.85907735,-5.79160351,7.333333333333332,1.0
0.7250766666666667,2.0,21,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.333333333333332,10.333333333333332,0.0,3.666666666666667,63.33333333333333,4.743333333333333,-8.28548436,-8.28548436,54.66666666666666,1.61,1.85,4.0,10.8,-5.6146880775,-5.5676713866666665,7.7733333333333325,1.1000000000000003
0.7250766666666667,2.0,21,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.333333333333332,10.333333333333332,0.0,3.666666666666667,63.66666666666666,4.676666666666667,-8.28548436,-8.28548436,54.66666666666666,1.5633333333333332,1.84,4.0,10.8,-5.499536963333332,-5.4595095066666675,8.283333333333333,1.3000000000000005
0.7250766666666667,2.0,22,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.666666666666668,10.666666666666668,0.0,3.333333333333333,64.66666666666666,4.943333333333333,-8.28548436,-8.28548436,89.53333333333332,1.6733333333333331,1.88,4.333333333333333,10.8,-6.4189089783333335,-6.20887793,6.91,0.5
0.7250766666666667,2.0,22,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.666666666666668,10.666666666666668,0.0,3.333333333333333,65.0,4.8933333333333335,-8.28548436,-8.28548436,85.0,1.63,1.9166666666666663,4.333333333333333,10.8,-6.149282825,-6.000996096666666,7.013333333333333,0.6500000000000004
0.7250766666666667,2.0,22,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,10.666666666666668,10.666666666666668,0.0,3.333333333333333,65.33333333333333,4.760000000000002,-8.28548436,-8.28548436,85.33333333333334,1.586666666666667,1.9,4.333333333333333,10.8,-5.930952006666668,-5.873182946666668,7.42,1.0499999999999998
0.7250766666666667,2.0,23,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,11.0,11.0,0.0,3.0,66.33333333333333,5.226666666666667,-8.28548436,-8.28548436,68.9,1.7233333333333332,1.9766666666666663,4.666666666666667,10.8,-6.4107726575,-6.135886533333332,6.276666666666666,0.6200000000000001
0.7250766666666667,2.0,23,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,11.0,11.0,0.0,3.0,66.66666666666666,4.976666666666667,-8.28548436,-8.28548436,70.66666666666667,1.653333333333333,1.9733333333333327,4.666666666666667,10.8,-6.1608993483333325,-5.979862463333332,6.503333333333333,0.4000000000000004
0.7250766666666667,2.0,23,2.0,0.0,1.2409999999999999,0.7250766666666667,0.9020191666666668,11.0,11.0,0.0,3.0,67.0,4.843333333333334,-8.28548436,-8.28548436,78.66666666666666,1.5933333333333333,1.93,4.666666666666667,10.8,-5.98305709,-5.871512843333332,7.266666666666667,0.7999999999999998
1.91e-05,3.6666666666666665,15,3.6666666666666665,0.0,1.325,1.91e-05,7.5111111111e-06,8.333333333333332,8.333333333333332,0.0,5.666666666666668,57.33333333333333,4.466666666666667,-9.19463357,-9.19463357,58.33333333333333,1.58,1.7833333333333332,5.0,14.0,-6.905094603333334,-6.62746254,10.333333333333332,1.6000000000000003
1.91e-05,3.6666666666666665,15,3.6666666666666665,0.0,1.325,1.91e-05,7.5111111111e-06,8.333333333333332,8.333333333333332,0.0,5.666666666666668,57.66666666666667,4.433333333333334,-9.19463357,-9.19463357,52.99999999999999,1.5533333333333337,1.85,5.0,14.0,-6.660705330833334,-6.403530416666666,10.773333333333332,1.6000000000000003
1.91e-05,3.6666666666666665,15,3.6666666666666665,0.0,1.325,1.91e-05,7.5111111111e-06,8.333333333333332,8.333333333333332,0.0,5.666666666666668,58.0,4.366666666666666,-9.19463357,-9.19463357,52.99999999999999,1.5066666666666666,1.84,5.0,14.0,-6.545554216666668,-6.2953685366666665,11.283333333333333,1.6000000000000003
1.91e-05,3.6666666666666665,16,3.6666666666666665,0.0,1.32,1.91e-05,7.5111111111e-06,8.666666666666668,8.666666666666668,0.0,5.333333333333333,59.0,4.633333333333333,-9.19463357,-9.19463357,87.86666666666666,1.6166666666666667,1.88,5.333333333333333,14.0,-7.464926231666667,-7.04473696,9.91,1.6000000000000003
1.91e-05,3.6666666666666665,16,3.6666666666666665,0.0,1.325,1.91e-05,7.5111111111e-06,8.666666666666668,8.666666666666668,0.0,5.333333333333333,59.33333333333333,4.583333333333333,-9.19463357,-9.19463357,83.33333333333333,1.5733333333333337,1.9166666666666663,5.333333333333333,14.0,-7.195300078333334,-6.836855126666666,10.013333333333334,1.6000000000000003
1.91e-05,3.6666666666666665,16,3.6666666666666665,0.0,1.325,1.91e-05,7.5111111111e-06,8.666666666666668,8.666666666666668,0.0,5.333333333333333,59.66666666666667,4.45,-9.19463357,-9.19463357,83.66666666666666,1.53,1.9,5.333333333333333,14.0,-6.9769692600000015,-6.709041976666668,10.42,1.6000000000000003
1.91e-05,3.6666666666666665,17,3.6666666666666665,0.0,1.28,1.91e-05,7.5111111111e-06,9.0,9.0,0.0,5.0,60.66666666666667,4.916666666666666,-9.19463357,-9.19463357,67.23333333333333,1.6666666666666663,1.9766666666666663,5.666666666666668,14.0,-7.456789910833334,-6.971745563333332,9.276666666666667,1.75
1.91e-05,3.6666666666666665,17,3.6666666666666665,0.0,1.325,1.91e-05,7.5111111111e-06,9.0,9.0,0.0,5.0,61.0,4.666666666666666,-9.19463357,-9.19463357,69.0,1.596666666666667,1.9733333333333327,5.666666666666668,14.0,-7.206916601666667,-6.815721493333332,9.503333333333334,1.6000000000000003
1.91e-05,3.6666666666666665,17,3.6666666666666665,0.0,1.325,1.91e-05,7.5111111111e-06,9.0,9.0,0.0,5.0,61.33333333333333,4.533333333333333,-9.19463357,-9.19463357,77.0,1.5366666666666666,1.93,5.666666666666668,14.0,-7.029074343333334,-6.707371873333333,10.266666666666666,1.6000000000000003
1.91e-05,3.333333333333333,16,3.333333333333333,0.0,1.321,1.91e-05,0.0,8.666666666666666,8.666666666666666,0.0,5.333333333333334,58.33333333333333,4.616666666666667,-9.19463357,-9.19463357,68.33333333333333,1.62,1.8133333333333332,5.333333333333333,13.8,-7.293105793333333,-7.053460066666666,9.6,1.2000000000000002
1.91e-05,3.333333333333333,16,3.333333333333333,0.0,1.321,1.91e-05,0.0,8.666666666666666,8.666666666666666,0.0,5.333333333333334,58.66666666666667,4.583333333333333,-9.19463357,-9.19463357,62.99999999999999,1.5933333333333335,1.8800000000000003,5.333333333333333,13.8,-7.0487165208333336,-6.829527943333333,10.04,1.3000000000000007
1.91e-05,3.333333333333333,16,3.333333333333333,0.0,1.321,1.91e-05,0.0,8.666666666666666,8.666666666666666,0.0,5.333333333333334,59.0,4.516666666666667,-9.19463357,-9.19463357,62.99999999999999,1.5466666666666666,1.87,5.333333333333333,13.8,-6.933565406666666,-6.721366063333333,10.55,1.5000000000000004
1.91e-05,3.333333333333333,17,3.333333333333333,0.0,1.32,1.91e-05,0.0,9.0,9.0,0.0,5.0,60.0,4.783333333333333,-9.19463357,-9.19463357,97.86666666666666,1.6566666666666667,1.91,5.666666666666666,13.8,-7.852937421666668,-7.470734486666666,9.176666666666668,1.1500000000000004
1.91e-05,3.333333333333333,17,3.333333333333333,0.0,1.321,1.91e-05,0.0,9.0,9.0,0.0,5.0,60.33333333333333,4.733333333333333,-9.19463357,-9.19463357,93.33333333333331,1.6133333333333335,1.9466666666666668,5.666666666666666,13.8,-7.583311268333333,-7.262852653333333,9.28,1.1500000000000004
1.91e-05,3.333333333333333,17,3.333333333333333,0.0,1.321,1.91e-05,0.0,9.0,9.0,0.0,5.0,60.66666666666667,4.6000000000000005,-9.19463357,-9.19463357,93.66666666666666,1.57,1.93,5.666666666666666,13.8,-7.36498045,-7.135039503333332,9.686666666666667,1.25
1.91e-05,3.333333333333333,18,3.333333333333333,0.0,1.28,1.91e-05,0.0,9.333333333333332,9.333333333333332,0.0,4.666666666666667,61.66666666666667,5.066666666666666,-9.19463357,-9.19463357,77.23333333333333,1.7066666666666666,2.006666666666667,6.0,13.8,-7.844801100833332,-7.39774309,8.543333333333333,1.2999999999999998
1.91e-05,3.333333333333333,18,3.333333333333333,0.0,1.321,1.91e-05,0.0,9.333333333333332,9.333333333333332,0.0,4.666666666666667,62.0,4.816666666666666,-9.19463357,-9.19463357,79.0,1.6366666666666667,2.0033333333333334,6.0,13.8,-7.5949277916666675,-7.24171902,8.77,1.1500000000000004
1.91e-05,3.333333333333333,18,3.333333333333333,0.0,1.321,1.91e-05,0.0,9.333333333333332,9.333333333333332,0.0,4.666666666666667,62.33333333333333,4.683333333333334,-9.19463357,-9.19463357,87.0,1.5766666666666669,1.96,6.0,13.8,-7.417085533333332,-7.1333693999999985,9.533333333333333,1.1500000000000004
1.91e-05,2.666666666666667,17,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.0,9.0,0.0,5.0,59.33333333333333,4.75,-9.19463357,-9.19463357,73.0,1.65,1.8233333333333333,5.666666666666666,12.0,-7.48192441,-7.2419756966666675,9.333333333333332,1.2000000000000002
1.91e-05,2.666666666666667,17,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.0,9.0,0.0,5.0,59.66666666666667,4.716666666666667,-9.19463357,-9.19463357,67.66666666666667,1.6233333333333333,1.89,5.666666666666666,12.0,-7.237535137500001,-7.018043573333332,9.773333333333332,1.3000000000000007
1.91e-05,2.666666666666667,17,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.0,9.0,0.0,5.0,60.0,4.65,-9.19463357,-9.19463357,67.66666666666667,1.5766666666666664,1.88,5.666666666666666,12.0,-7.122384023333334,-6.9098816933333325,10.283333333333333,1.5000000000000004
1.91e-05,2.666666666666667,18,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.333333333333332,9.333333333333332,0.0,4.666666666666666,61.0,4.916666666666667,-9.19463357,-9.19463357,102.53333333333332,1.6866666666666663,1.92,5.999999999999999,12.0,-8.041756038333334,-7.6592501166666676,8.91,0.75
1.91e-05,2.666666666666667,18,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.333333333333332,9.333333333333332,0.0,4.666666666666666,61.33333333333333,4.866666666666667,-9.19463357,-9.19463357,98.0,1.643333333333333,1.9566666666666663,5.999999999999999,12.0,-7.772129885000001,-7.451368283333332,9.013333333333334,0.8500000000000005
1.91e-05,2.666666666666667,18,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.333333333333332,9.333333333333332,0.0,4.666666666666666,61.66666666666667,4.733333333333333,-9.19463357,-9.19463357,98.33333333333334,1.6,1.94,5.999999999999999,12.0,-7.5537990666666674,-7.323555133333333,9.42,1.25
1.91e-05,2.666666666666667,19,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.666666666666666,9.666666666666666,0.0,4.333333333333333,62.66666666666667,5.2,-9.19463357,-9.19463357,81.9,1.7366666666666664,2.0166666666666666,6.333333333333332,12.0,-8.0336197175,-7.58625872,8.276666666666667,0.8999999999999995
1.91e-05,2.666666666666667,19,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.666666666666666,9.666666666666666,0.0,4.333333333333333,63.0,4.95,-9.19463357,-9.19463357,83.66666666666667,1.6666666666666663,2.013333333333333,6.333333333333332,12.0,-7.783746408333334,-7.43023465,8.503333333333334,0.75
1.91e-05,2.666666666666667,19,2.666666666666667,0.0,1.249,1.91e-05,0.0,9.666666666666666,9.666666666666666,0.0,4.333333333333333,63.33333333333333,4.816666666666666,-9.19463357,-9.19463357,91.66666666666666,1.6066666666666665,1.97,6.333333333333332,12.0,-7.6059041500000015,-7.32188503,9.266666666666666,1.0
0.2728767333333333,2.666666666666667,18,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,9.333333333333332,9.333333333333332,0.0,4.666666666666667,60.33333333333333,4.683333333333334,-9.19463357,-9.19463357,51.66666666666666,1.61,1.7866666666666666,6.0,12.2,-7.3202073134466685,-7.03051009,8.6,1.2000000000000002
0.2728767333333333,2.666666666666667,18,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,9.333333333333332,9.333333333333332,0.0,4.666666666666667,60.66666666666667,4.65,-9.19463357,-9.19463357,46.33333333333333,1.5833333333333337,1.8533333333333333,6.0,12.2,-7.075818040946668,-6.8065779666666675,9.04,1.3000000000000007
0.2728767333333333,2.666666666666667,18,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,9.333333333333332,9.333333333333332,0.0,4.666666666666667,61.0,4.583333333333333,-9.19463357,-9.19463357,46.33333333333333,1.5366666666666666,1.8433333333333333,6.0,12.2,-6.96066692678,-6.6984160866666675,9.55,1.5000000000000004
0.2728767333333333,2.666666666666667,19,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.0,4.85,-9.19463357,-9.19463357,81.19999999999997,1.6466666666666667,1.8833333333333333,6.333333333333332,12.2,-7.88003894178,-7.44778451,8.176666666666666,0.9500000000000002
0.2728767333333333,2.666666666666667,19,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.33333333333333,4.8,-9.19463357,-9.19463357,76.66666666666666,1.6033333333333335,1.92,6.333333333333332,12.2,-7.610412788446668,-7.239902676666666,8.28,0.9500000000000002
0.2728767333333333,2.666666666666667,19,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,9.666666666666668,9.666666666666668,0.0,4.333333333333333,62.66666666666667,4.666666666666667,-9.19463357,-9.19463357,77.0,1.56,1.903333333333333,6.333333333333332,12.2,-7.392081970113334,-7.112089526666668,8.686666666666666,1.25
0.2728767333333333,2.666666666666667,20,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,10.0,10.0,0.0,4.0,63.66666666666667,5.133333333333333,-9.19463357,-9.19463357,60.56666666666666,1.6966666666666668,1.98,6.666666666666668,12.2,-7.871902620946669,-7.374793113333332,7.543333333333332,1.0999999999999996
0.2728767333333333,2.666666666666667,20,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,10.0,10.0,0.0,4.0,64.0,4.883333333333333,-9.19463357,-9.19463357,62.33333333333333,1.6266666666666667,1.9766666666666663,6.666666666666668,12.2,-7.6220293117799995,-7.2187690433333325,7.77,0.9500000000000002
0.2728767333333333,2.666666666666667,20,2.666666666666667,0.0,1.24,0.2728767333333333,0.00010337356321833333,10.0,10.0,0.0,4.0,64.33333333333333,4.75,-9.19463357,-9.19463357,70.33333333333333,1.5666666666666669,1.933333333333333,6.666666666666668,12.2,-7.444187053446669,-7.110419423333332,8.533333333333333,1.0
